Frame ID,Media Owner,Format,Address,Town,Postcode,Latitude,Longitude,Status
2000192536,Alight Media,D48,Pasteur Lane,Great Yarmouth,NR31 0DS,52.60532663,1.72058251,Live
2000192541,Alight Media,D48,Ye Old Woolpack Brinksway,Stockport,SK3 0BY,53.4071655,-2.17392618,Live
2000192542,Alight Media,D48,Ye Old Woolpack Brinksway,Stockport,SK3 0BY,53.40718848,-2.17393154,Live
2000192543,Alight Media,D48,JP Emporium Soho Road,Birmingham,B21 9LP,52.50318927,-1.93322729,Live
2000192544,Alight Media,D48,48 Station Street,Burton Upon Trent,DE14 1AX,52.80388957,-1.6335783,Live
2000192545,Alight Media,D48,12 Mill Street,Cannock,WS11 0DL,52.68848605,-2.02780632,Live
2000192547,Alight Media,D48,Rowley Green Industrial Estate Coronel Avenue,Coventry,CV6 6AP,52.4496005,-1.49889329,Live
2000192552,Alight Media,D48,Dixon Street,Lincoln,LN6 7XN,53.21926377,-0.55023437,Live
2000192553,Alight Media,D48,Dixon Street,Lincoln,LN6 7XN,53.21926377,-0.55022364,Live
2000192554,Alight Media,D48,80 Leicester Road,Loughborough,LE11 2AG,52.768109,-1.200886,Live
2000192556,Alight Media,D48,Cattle Market Road,Nottingham,NG2 3BL,52.94370771,-1.13861898,Live
2000192560,Alight Media,D48,"123 London Road, Hemel Hempstead",Hemel Hempstead,HP3 9SQ,51.73743516,-0.46847374,Live
2000192562,Alight Media,D48,Northfield Avenue jct of Northampton Road,Kettering,NN16 8TP,52.39559816,-0.73265344,Live
2000192563,Alight Media,D48,1 Comberton Place,Kidderminster,DY10 1QR,52.38488204,-2.24003068,Live
2000192565,Alight Media,D48,263 Nottingham Road,Nottingham,NG7 7DA,52.97739379,-1.16780354,Live
2000192566,Alight Media,D48,340 Porchester Road,Nottingham,NG3 6GR,52.98143626,-1.12600705,Live
2000192567,Alight Media,D48,340 Porchester Road,Nottingham,NG3 6GR,52.98140881,-1.12620285,Live
2000192569,Alight Media,D48,1 Chalk Hill,Watford,WD19 4BL,51.64670079,-0.38395663,Live
2000192575,Alight Media,D48,Great Howard Street (Inbound),Liverpool,L3 7HY,53.41294589,-2.99691162,Live
2000192577,Alight Media,D48,"St Marys Gate, Rochdale",Rochdale,OL12 0NS,53.61992066,-2.15722336,Live
2000192578,Alight Media,D48,162 West Street,Glasgow South,G5 8BN,55.8510291,-4.26576124,Live
2000192579,Alight Media,D48,"649 Anlaby Road, Hull",Hull,HU3 6SX,53.74333424,-0.38568762,Live
2000195013,Alight Media,D48,"81 Ratcliffe Gate, Mansfield",Mansfield,NG18 2JB,53.14245641,-1.18753439,Live
2000195014,Alight Media,D48,"Greylaw House, Mersey Square, Stockport",Stockport,SK1 1LZ,53.40980993,-2.16052517,Live
2000195105,Alight Media,D48,"Saltley Road, c.o Goodrick Way, Birmingham",Birmingham,B7 4TE,52.49236972,-1.86805068,Live
2000195107,Alight Media,D48,"325 City Road, Stoke On Trent",Stoke On Trent,ST4 3AQ,52.9991603,-2.16295092,Live
2000195108,Alight Media,D48,"Kelham Street, A630, Doncaster",Doncaster,DN1 3RE,53.51404439,-1.13884899,Live
2000195166,Alight Media,D48,"York Road c/n Raby Road, Hartlepool",Hartlepool,TS26 8AS,54.68886033,-1.21643183,Live
2000195167,Alight Media,D48,"Tonge Moor Road, Bolton",Bolton,BL2 2DH,53.58589837,-2.41568949,Live
2000195168,Alight Media,DM6,"Islington, Liverpool",Liverpool,L3 8LD,53.41166755,-2.9720772,Live
2000195193,Alight Media,DM6,"Islington, Liverpool",Liverpool,L3 8LD,53.41166755,-2.97209329,Live
2000196025,Alight Media,D48,Dunningsbridge Road Liverpool,Bootle,L30 6YW,53.4848412,-2.9605312,Live
2000196031,Alight Media,D48,"73 Barnsley Road, Rotherham",Mexborough,S63 6DG,53.50522463,-1.35600364,Live
2000196032,Alight Media,D48,"3 Blue Street, Boston",Boston,PE21 8UW,52.97387172,-0.02808582,Live
2000196033,Alight Media,D48,"92 Stechford Lane, Stechford, Birmingham",Birmingham,B8 2AN,52.49049869,-1.81570576,Live
2000196034,Alight Media,D48,"27 Harlaxton Road, Grantham",Grantham,NG31 7SA,52.90196074,-0.65156106,Live
2000196036,Alight Media,D48,"73 Old Shoreham Road, Hove",Hove,BN3 7PE,50.83906484,-0.17669709,Live
2000196037,Alight Media,D48,"Land at Mount Pleasant, Chatham",Chatham,ME5 7AY,51.37872591,0.53529909,Live
2000196038,Alight Media,D48,"530 Queens Road, Sheffield",Sheffield,S2 4DU,53.36491339,-1.47096412,Live
2000196044,Alight Media,D48,"299-301 Duke Street, Barrow-in-Furness",Barrow In Furness,LA14 5UL,54.1180505,-3.23803773,Live
2000196046,Alight Media,D48,"Land at Moorgate, Bury",Bury,BL9 6AN,53.5970103,-2.28887379,Live
2000196418,Alight Media,D48,Alum Rock,Birmingham,B8 1NJ,52.48889133,-1.85144598,Live
2000196419,Alight Media,D48,Adj Lex Mead Bromford Lane,Birmingham,B24 8DJ,52.50968054,-1.83329753,Live
2000196420,Alight Media,D48,624 Bearwood Road,Warley,B66 4BW,52.47253299,-1.96864402,Live
2000196421,Alight Media,D48,1228 Kingsbury,Birmingham,B35 6AE,52.52438309,-1.79192032,Live
2000196422,Alight Media,D48,12-24 Bordesley Green Rd,Birmingham,B9 4UD,52.47721199,-1.8564716,Live
2000196423,Alight Media,D48,147 Hamilton Road,Cambuslang,G72 8TH,55.8138125,-4.15027918,Live
2000196424,Alight Media,D48,287 Coventry Rd,Birmingham,B10 0RA,52.47299253,-1.86711697,Live
2000196425,Alight Media,D48,287 Coventry Rd,Birmingham,B10 0RA,52.47283438,-1.86679377,Live
2000196426,Alight Media,D48,"Bath Street, Barrow-in-Furness",Barrow In Furness,LA14 5TS,54.12024084,-3.23781238,Live
2000196427,Alight Media,D48,"Bath Street, Barrow-in-Furness",Barrow In Furness,LA14 5TS,54.12014667,-3.23780473,Live
2000196428,Alight Media,D48,Guinness Road,Stretford,M17 1RW,53.474609,-2.332331,Live
2000196429,Alight Media,D48,Guinness Road,Stretford,M17 1RW,53.474609,-2.332331,Live
2000196430,Alight Media,D48,"Heartlands Parkway, Nechells fcg S B7",Birmingham,B7 5AB,52.49338999,-1.86612924,Live
2000196431,Alight Media,D48,"Heartlands Parkway, Nechells fcg S B7",Birmingham,B7 5AB,52.49340142,-1.86610376,Live
2000196432,Alight Media,D48,55 New North Rd,Shoreditch,N1 6JB,51.53095,-0.086121,Live
2000196433,Alight Media,D48,Victoria Medical Centre,Barnsley,S75 2AE,53.55622585,-1.4918469,Live
2000196434,Alight Media,D48,Victoria Medical Centre,Barnsley,S75 2AE,53.55605138,-1.49178347,Live
2000196435,Alight Media,D48,308 Torquay Road,Paignton,TQ3 2DZ,50.44712717,-3.55842545,Live
2000196436,Alight Media,D48,144 Cheetham Hill Road,Manchester,M8 8PZ,53.49476821,-2.23933703,Live
2000196437,Alight Media,D48,Walsall Street,Wolverhampton,WV13 2EX,52.58309673,-2.05292503,Live
2000196438,Alight Media,D48,Church Street,Wolverhampton,WS10 8RD,52.56027362,-2.04483117,Live
2000196439,Alight Media,D48,61 Hylton Road,Sunderland,SR4 7AB,54.90666337,-1.39715925,Live
2000196440,Alight Media,D48,30 Inchinnan Road,Paisley,PA3 2PR,55.85593598,-4.42651153,Live
2000196441,Alight Media,D48,Dunn Street,Glasgow North,G40 3PE,55.84697105,-4.21648081,Live
2000196442,Alight Media,D48,Elliott Street,Glasgow North,G3 8EX,55.8599309,-4.27762581,Live
2000196443,Alight Media,D48,Elliott Street,Glasgow North,G3 8EX,55.859934,-4.277642,Live
2000196444,Alight Media,D48,Stamford Hill,Stoke Newington,N16 5SR,51.56574319,-0.07322983,Live
2000196445,Alight Media,D48,Borough Road,Sunderland,SR1 1PA,54.90485068,-1.37739223,Live
2000196446,Alight Media,D48,Wellington Road,Stockport,SK4 1HW,53.41300765,-2.16723129,Live
2000196447,Alight Media,D48,Causewayside Street,Glasgow North,G32 8LP,55.83760223,-4.17165364,Live
2000197120,Alight Media,D48,32 Glasgow Road,Barrhead,G78 1BU,55.80543175,-4.38157563,Live
2000197121,Alight Media,D48,393 Ashley Road,Poole,BH14 0AT,50.72897025,-1.94279281,Live
2000197122,Alight Media,D48,Bath Road,Reading,RG30 2EU,51.44447221,-1.01829805,Live
2000197123,Alight Media,D48,Grove Lane,Birmingham,B20 2HA,52.51358523,-1.93460146,Live
2000197126,Alight Media,D48,264 Rainham Road,Dagenham,RM10 7UU,51.55079755,0.16141415,Live
2000197127,Alight Media,D48,West Hendon Broadway,Hendon,NW9 7DE,51.57850923,-0.2409159,Live
2000197128,Alight Media,D48,Maxwellton Street,Paisley,PA1 2UA,55.84289449,-4.44017067,Live
2000197131,Alight Media,D48,76a and 78 Milnrow Road,Rochdale,OL16 5BZ,53.61284986,-2.14524584,Live
2000197139,Alight Media,D48,"Station Road, Opp Ty-Mawr Rd, Llandaff",Cardiff,CF14 2FH,51.50649988,-3.22832429,Live
2000197143,Alight Media,D48,"Land on the North East Side of Victoria Road, Stoke on Trent",Stoke On Trent,ST4 2HG,53.00703721,-2.16422362,Live
2000197145,Alight Media,D48,455 Alfreton Road,Nottingham,NG7 5LX,52.963606,-1.176576,Live
2000197147,Alight Media,D48,449 Cannock Rd,Wolverhampton,WV10 0RE,52.59971975,-2.10875776,Live
2000197148,Alight Media,D48,"1, 2, 3 and 7 Northern Buildings, Northern Road",Portsmouth,PO6 3DN,50.84561933,-1.06927879,Live
2000197151,Alight Media,D48,"45 East Street, Portchester (A27)",Portchester,PO16 9XT,50.846955,-1.120169,Live
2000197152,Alight Media,D48,50 Stonebridge Road,Gravesend,DA11 9DS,51.44810999,0.32273666,Live
2000197153,Alight Media,D48,Land adjoining 39 Bradford Road,Otley,LS21 3EH,53.90319467,-1.70155689,Live
2000197154,Alight Media,D48,"Bradford Road, Keighley, Bradford",Keighley,BD21 4BL,53.87013992,-1.89953985,Live
2000197155,Alight Media,D48,7 Poplar Terrace,Bingley,BD16 1DR,53.844028,-1.834078,Live
2000197157,Alight Media,D48,"Land and buildings on the east side of Wakefield Road, Stourton",Leeds,LS10 1SF,53.77157281,-1.51639467,Live
2000197158,Alight Media,D48,"Land and buildings on the east side of Wakefield Road, Stourton",Leeds,LS10 1SF,53.77158106,-1.51639721,Live
2000197165,Alight Media,D48,Purewell Cross / Somerford Road,Christchurch,BH23 3PH,50.73601934,-1.75895375,Live
2000197166,Alight Media,D48,Land at Radford Road,Coventry,CV6 3BU,52.42265708,-1.52157389,Live
2000197169,Alight Media,D48,"1, Abbotsbury Road",Weymouth,DT4 0AJ,50.61192729,-2.46058132,Live
2000197170,Alight Media,D48,Opp. 7/10 Church Street,Ilfracombe,EX34 8HA,51.20594689,-4.1261123,Live
2000197174,Alight MediaTTTT,D48,East Side of Station Road,Cromer Sheringham,NR27 0HF,52.91839179,1.30791384,Live
2000197177,Alight Media,D48,Land on the West Side of Manor Road,Wolverhampton,WV4 6JS,52.56614365,-2.10164665,Live
2000197181,Alight Media,D48,299 Torquay Road (A3022),Paignton,TQ3 2EY,50.44710874,-3.55841992,Live
2000197182,Alight Media,D48,16 High Road,Southampton,SO16 2JH,50.93711165,-1.38017963,Live
2000197184,Alight Media,D48,Land and buildings on the west side of Macon Way,Crewe,CW1 6DA,53.09764863,-2.43073116,Live
2000197185,Alight Media,D48,28 to 36 (Even) Mill Street and 2 Camm Street,Crewe,CW2 7AJ,53.08995138,-2.43888589,Live
2000197188,Alight Media,D48,24 Humber Road,Coventry,CV3 1AY,52.40359416,-1.48710783,Live
2000197190,Alight Media,D48,Land at Oldham Road,Manchester,M40 2AB,53.49741,-2.20535,Live
2000197479,Alight Media,D48,1a Minstead Road,Birmingham,B24 8PT,52.50943349,-1.85812355,Live
2000197480,Alight Media,D48,"155 and 157 Muntz Street, Small Heath",Birmingham,B10 9SJ,52.47289315,-1.85460243,Live
2000197515,Alight Media,D48,"Cape Hill Retail Centre, Smethwick",Warley,B66 4PH,52.48658458,-1.95692579,Live
2000197516,Alight Media,D48,"Cape Hill Retail Centre, Smethwick",Warley,B66 4PH,52.4865847,-1.9569334,Live
2000197527,Alight Media,D48,City Road opp Old Mill Street,Stoke On Trent,ST4 1DP,53.0023209,-2.17738018,Live
2000197528,Alight Media,D48,City Road opp Old Mill Street,Stoke On Trent,ST4 1DP,53.00232784,-2.17750182,Live
2000197529,Alight Media,D48,254 Wheelwright Road,Birmingham,B24 8DT,52.50915202,-1.83416047,Live
2000197532,Alight Media,D48,Gelderd Road/Low Lane,Batley,WF17 9ER,53.7319108,-1.65833688,Live
2000197536,Alight Media,D48,Land at Eagles Meadow,Wrexham,LL13 8DJ,53.04407078,-2.98889248,Live
2000197538,Alight Media,D48,Land on the north west of Old Wareham Road,Poole,BH12 4QS,50.74111378,-1.95363229,Live
2000197543,Alight Media,D48,"Doncaster Road, Wakefield",Wakefield,WF1 5HA,53.669835,-1.476164,Live
2000197545,Alight Media,D48,Land at Oldham Road,Manchester,M40 2AB,53.49741225,-2.20533434,Live
2000197641,Alight Media,D48,345 Bearwood Road,Warley,B66 4DB,52.48061171,-1.96940246,Live
2000197644,Alight Media,D48,Canal Road,Bradford,BD1 4RB,53.80535369,-1.75380034,Live
2000197646,Alight Media,D48,"Woodfields Retail Park, Peel Way Inbound",Bury,BL9 5BY,53.59583628,-2.29489974,Live
2000197647,Alight Media,D48,"Woodfields Retail Park, Peel Way Outbound",Bury,BL9 5BY,53.59583543,-2.2949043,Live
2000197650,Alight Media,D48,Greenstead Road,Colchester,CO1 2SJ,51.88694514,0.92827177,Live
2000197651,Alight Media,D48,560 Main Road,Harwich,CO12 4HJ,51.9336069,1.25655327,Live
2000197652,Alight Media,D48,53 Carnarvon Rd,Clacton,CO15 6QB,51.79303136,1.15381222,Live
2000197667,Alight Media,D48,Land at Chadderton Road  Inbound,Middleton,M24 1QZ,53.54726575,-2.19967152,Live
2000197668,Alight Media,D48,Land at Chadderton Road  Outbound,Middleton,M24 1QZ,53.54716919,-2.19913494,Live
2000197674,Alight Media,D48,400 North Circluar,Neasden,NW10 0AB,51.55407775,-0.25319761,Live
2000197675,Alight Media,D48,"Sandbrook Way, Rochdale",Rochdale,OL11 1RY,53.60037752,-2.16560135,Live
2000197678,Alight Media,D48,Deepdale Shopping Park,Preston,PR1 6QY,53.77248082,-2.67880861,Live
2000197679,Alight Media,D48,"Snooty Fox, Haslett Avenue East, Crawley",Crawley,RH10 1LX,51.11865022,-0.16129143,Live
2000197684,Alight Media,D48,"Grey Street, Manchester Road, Warrington",Warrington,WA1 2PH,53.39252508,-2.58454204,Live
2000197686,Alight Media,D48,Priestley Street Opp Priestley Business Park Warrington,Warrington,WA5 1ST,53.3910701,-2.60752486,Live
2000197687,Alight Media,D48,Priestley Street Opp Priestley Business Park Warrington,Warrington,WA5 1ST,53.39107343,-2.60751495,Live
2000197768,Alight Media,D48,"St Mary's Gate, Rochdale",Rochdale,OL12 0NS,53.61992066,-2.15722336,Live
2000197769,Alight Media,D48,"London Road, Stoke On Trent",Stoke On Trent,ST4 7QH,53.00144902,-2.18754656,Live
2000197770,Alight Media,D48,"572 Melton Road, Thurmaston, Leicester",Leicester,LE4 8BB,52.67295756,-1.10444004,Live
2000197771,Alight Media,D48,"Regents Street, Counterpoint, Wrexham",Wrexham,LL11 1PF,53.04947655,-3.00146025,Live
2000197773,Alight Media,D48,"Ashfield Mill, Active Way, Burnley",Burnley,BB11 1BS,53.79127878,-2.24831949,Live
2000197952,Alight Media,D48,"27 Church Street, Carlisle",Carlisle,CA2 5TJ,54.894474,-2.94667,Live
2000197953,Alight Media,D48,"27 Church Street, Carlisle",Carlisle,CA2 5TJ,54.894474,-2.94667,Live
2000197958,Alight Media,D48,Grove Lane,Birmingham,B20 2HA,52.5135831,-1.93460857,Live
2000201203,Alight Media,D48,"418 Coventry Road, Birmingham",Birmingham,B10 0UF,52.47094892,-1.86119974,Live
2000201204,Alight Media,D48,"Buzz Ainsworth Street, Blackburn",Blackburn (Lancs),BB1 6AF,53.75120048,-2.48031001,Live
2000201205,Alight Media,D48,"Mayfield Motors Bolton Road, Blackburn",Blackburn (Lancs),BB2 3QN,53.73956743,-2.48573658,Live
2000201207,Alight Media,D48,"Manchester Road, Nelson",Nelson,BB9 7SJ,53.83043126,-2.22804417,Live
2000201210,Alight Media,D48,"International House, Griffin Lane, Aylesbury",Aylesbury,HP19 8BP,51.82218694,-0.83027047,Live
2000201211,Alight Media,D48,"Self Store, Cleveland Street, Hull",Hull,HU8 7BE,53.75294521,-0.32716587,Live
2000201212,Alight Media,D48,2-12 New Cleveland Street (A1165),Hull,HU8 7EX,53.75294212,-0.32716838,Live
2000201216,Alight Media,D48,"Palace Bingo The Crescent, Felixstowe",Felixstowe,IP11 7NL,51.96396238,1.35106235,Live
2000201222,Alight Media,D48,"24 High Street, Rochester, Kent",Rochester,ME2 4AP,51.39457109,0.4975826,Live
2000201225,Alight Media,D48,"Spytty Road, South Distribution Rd, Newport",Newport (Newport),NP19 4ED,51.57512541,-2.96322838,Live
2000201226,Alight Media,D48,"Spytty Road, South Distribution Rd, Newport",Newport (Newport),NP19 4ED,51.57512834,-2.96324349,Live
2000201229,Alight Media,D48,"188 Beatrice Street, Swindon",Swindon,SN2 1BD,51.56843797,-1.78360976,Live
2000201231,Alight Media,D48,"Neachells Lane, Wolverhampton",Wolverhampton,WV13 3RP,52.5878159,-2.07722027,Live
2000201587,Alight Media,D48,"Dainton Self Storage, Bristol Road, Gloucester",Gloucester,GL2 5DH,51.84133703,-2.26720401,Live
2000201641,Alight Media,D48,"Rodbourne Road Roundabout, Swindon",Swindon,SN2 2AX,51.56812662,-1.80186602,Live
2000201642,Alight Media,D48,"Rodbourne Road Roundabout, Swindon",Swindon,SN2 2AX,51.56824832,-1.80219091,Live
2000202402,Alight Media,D48,"Church Street, Wolverhampton",Wolverhampton,WS10 8RD,52.56027362,-2.04483117,Live
2000202488,Alight Media,D48,"Faraday House, 118 Holyhead Road, Coundon, Coventry",Coventry,CV1 3LY,52.41184813,-1.52517841,Live
2000202491,Alight Media,D48,"Waveney Mills, Southtown Road, Great Yarmouth",Great Yarmouth,NR31 0JB,52.60455501,1.72149272,Live
2000202496,Alight Media,D48,"Burnham Gate, Burnley",Burnley,BB11 1TQ,53.7864302,-2.25024717,Live
2000202497,Alight Media,D48,"Currock Rd/Crown St Roundabout, Carlisle",Carlisle,CA2 5AE,54.89027497,-2.92975492,Live
2000202498,Alight Media,D48,"47 Town Rd/Hulton St, Stoke On Trent",Stoke On Trent,ST1 6AU,53.03274671,-2.17022574,Live
2000202499,Alight Media,D48,"The Heart Of Oak PH, Newtown Road, Hereford",Hereford,HR4 9LJ,52.06394204,-2.7171159,Live
2000202500,Alight Media,D48,"Land at Trinity Street, Bolton",Bolton,BL3 6DH,53.57389039,-2.43261844,Live
2000202501,Alight Media,D48,"St Davids Retail Park High Street, Chester [WALES]",Chester,CH4 8SN,53.17789483,-2.93078514,Live
2000202502,Alight Media,D48,"Skegness Cricket Club, Richmond Drive, Skegness",Skegness,PE25 3PG,53.14218318,0.3350501,Live
2000202931,Alight Media,D48,"15 Crawley Road, Luton",Luton,LU1 1HX,51.88328368,-0.4214855,Live
2000202932,Alight Media,D48,"628 Blackburn Road, Haslingden, Accrington",Accrington,BB5 2SB,53.72630794,-2.33385256,Live
2000202982,Alight Media,D48,"17 Moorland Road, Stoke On Trent",Stoke On Trent,ST6 1DS,53.04620241,-2.19513682,Live
2000203266,Alight Media,D48,"40B Albert Road, Farnworth, Bolton",Farnworth,BL4 7BB,53.54880323,-2.40161509,Live
2000204162,Alight Media,D48,"186 Lockhurst Lane, Coventry",Coventry,CV6 5NJ,52.43071354,-1.5033006,Live
2000204169,Alight Media,D48,"21 New Buildings, Hinckley",Hinckley,LE10 1HN,52.54320722,-1.36863051,Live
2000204171,Alight Media,D48,"Station Road, Langley Mill, Derbyshire",Heanor,NG16 4BG,53.01825952,-1.33962345,Live
2000204172,Alight Media,D48,"St James WMC Weedon Rd, Northampton",Northampton,NN5 5BE,52.23988878,-0.91613279,Live
2000204173,Alight Media,D48,"Pondwood House Redhouse Road, Northampton",Northampton,NN3 6RT,52.27763666,-0.86472726,Live
2000204175,Alight Media,D48,"The Mall Luton, Luton",Luton,LU1 2LJ,51.87987292,-0.41092615,Live
2000204181,Alight Media,D48,109 Reddish Lane,Denton,M34 2NF,53.45448463,-2.15799649,Live
2000204182,Alight Media,D48,119/121 Teignmouth Rd,Torquay,TQ1 4HA,50.47975913,-3.53641165,Live
2000204184,Alight Media,D48,"1191 Stratford Road, Hall Green",Birmingham,B28 8BX,52.43621154,-1.84681314,Live
2000204185,Alight Media,D48,"123 Broadway, (A3055) L",Sandown (I O W),PO36 9AQ,50.66169509,-1.15324001,Live
2000204186,Alight Media,D48,141 Prescot Road,Liverpool,L7 0LB,53.41320731,-2.93976719,Live
2000204188,Alight Media,D48,15 Ystrad Road,Rhondda,CF41 7PH,51.6503785,-3.48789746,Live
2000204189,Alight Media,D48,"186 Old Road, Clacton-on-sea",Clacton,CO15 3LR,51.79623186,1.14936251,Live
2000204190,Alight Media,D48,188 Manchester Road,Huddersfield,HD1 3JB,53.64089468,-1.79675594,Live
2000204191,Alight Media,D48,2 Gordon Street,Colne,BB8 0NE,53.85899423,-2.16273497,Live
2000204192,Alight Media,D48,224 Market Street,Hyde,SK14 1HB,53.44716104,-2.0755562,Live
2000204193,Alight Media,D48,"2-3 London Road, Dover",Dover,CT17 0ST,51.13060782,1.30505711,Live
2000204194,Alight Media,D48,244-246 High Street,Enfield,EN3 4EZ,51.64637724,-0.04710097,Live
2000204195,Alight Media,D48,3 Cherry Tree Avenue,Dover,CT16 2NH,51.13428385,1.30084348,Live
2000204196,Alight Media,D48,"319-325 Aston Lane, Witton Road",Birmingham,B6 6PN,52.51230921,-1.88683486,Live
2000204197,Alight Media,D48,34 Pincheon Street,Wakefield,WF1 4DT,53.68241114,-1.49168967,Live
2000204198,Alight Media,D48,363 Sydenham Road,Sydenham,SE26 5SL,51.42870024,-0.03786308,Live
2000204199,Alight Media,D48,460 Linthorpe Road,Middlesbrough,TS5 6JG,54.56045339,-1.2426931,Live
2000204200,Alight Media,D48,539 Parkfield Road,Wolverhampton,WV4 6EL,52.56650177,-2.10467808,Live
2000204201,Alight Media,D48,58 Lozells Road,Birmingham,B19 2TJ,52.50267765,-1.90429805,Live
2000204202,Alight Media,D48,619 Stoney Stanton Road,Coventry,CV6 5GA,52.42663371,-1.49225864,Live
2000204203,Alight Media,D48,64 London Road,Neath,SA11 1LB,51.6574014,-3.80507826,Live
2000204205,Alight Media,D48,689 Bristol Rd South,Birmingham,B31 2JT,52.41741882,-1.96863252,Live
